user_id,recipe_id,rating,dateLastModified
875009,54839,5,"2007-02-08T07:29:45.637
"
875009,25787,5,"2007-12-12T09:20:56.667
"
875009,24059,5,"2006-10-18T17:02:00.27
"
875009,17970,5,"2007-07-08T09:32:20.417
"
875009,13333,5,"2005-02-02T21:16:52.28
"
875009,25666,5,"2005-01-19T21:47:06.5
"
875009,185519,5,"2010-02-05T17:50:11.513
"
875009,10466,5,"2005-01-12T21:49:43.187
"
875009,8333,5,"2011-03-17T19:25:12.553
"
875009,8580,5,"2007-05-25T07:59:57.223
"
875009,14719,5,"2005-05-02T20:36:13.25
"
875009,8625,4,"2007-09-27T19:30:20.047
"
875009,20487,5,"2010-01-06T16:13:07.237
"
875009,8887,4,"2005-01-27T22:51:13.187
"
875009,93408,4,"2007-10-30T20:40:18.697
"
875009,50726,4,"2007-01-04T15:28:39.23
"
875009,10402,5,"2006-10-27T09:33:04.543
"
875009,13384,5,"2005-02-02T21:15:09
"
875009,22617,4,"2005-03-06T21:45:37.763
"
875009,8258,5,"2005-02-22T15:23:56.84
"
875009,17209,5,"2008-02-02T20:11:00.937
"
875009,21551,5,"2007-10-05T20:11:52.967
"
875009,17652,5,"2007-12-16T13:28:40.457
"
875009,53224,5,"2010-09-01T21:07:03.47
"
875009,12922,5,"2008-01-10T18:05:53.523
"
875009,9351,5,"2007-01-04T15:34:16.223
"
875009,18074,4,"2008-01-31T07:03:50.27
"
875009,7251,5,"2008-08-29T08:33:05.703
"
2000588,15409,5,"2006-08-04T20:54:23.903
"
2000588,75445,4,"2006-12-23T19:22:32.607
"
2000588,10813,5,"2008-01-01T16:46:13.45
"
2000588,72823,5,"2006-07-29T22:01:17.327
"
2000588,25489,3,"2006-07-28T10:42:57.797
"
2000588,21126,5,"2006-07-31T22:22:25.047
"
2000588,10275,5,"2009-10-04T08:49:02.13
"
2000588,17644,5,"2008-06-01T15:55:44.61
"
2000588,21176,3,"2006-09-05T21:13:38.827
"
2000588,86738,4,"2006-08-12T20:05:44.797
"
2000588,72804,4,"2006-08-02T10:00:12.59
"
2000588,36766,5,"2006-07-28T10:31:38.873
"
2000588,31522,2,"2006-09-04T18:23:17.717
"
2000588,21305,4,"2006-09-22T18:34:09.7
"
2000588,141191,5,"2009-01-25T20:19:16.18
"
2000588,17292,4,"2009-12-10T13:15:32.03
"
2000588,8614,5,"2007-01-15T22:46:35.813
"
2000588,85635,4,"2006-10-03T20:28:40.967
"
2000588,70589,4,"2008-01-07T14:29:53.18
"
2000588,29940,5,"2006-09-27T11:52:10.543
"
2000588,14690,3,"2008-01-12T09:51:59.05
"
2000588,133941,5,"2008-01-03T22:00:37.7
"
2000588,14456,5,"2006-07-31T22:17:18.78
"
2000588,18069,5,"2006-10-08T08:16:43.45
"
2000588,53729,5,"2006-08-02T23:32:00.187
"
2000588,82160,4,"2006-08-14T09:44:42.78
"
2000588,44989,4,"2006-08-26T19:34:18.61
"
2000588,83083,4,"2006-07-29T21:56:07.937
"
2000588,50644,4,"2007-04-09T22:46:58.07
"
2000588,24556,5,"2008-01-12T17:41:45.89
"
2000588,172967,4,"2009-05-30T20:01:19.543
"
2000588,15419,3,"2006-08-30T19:02:43.64
"
2000588,25678,5,"2008-01-12T17:12:45.23
"
2000588,23284,5,"2009-10-04T08:37:13.377
"
2000588,14469,5,"2006-08-04T20:44:40.7
"
2000588,8605,5,"2006-09-04T01:04:59.107
"
2000588,82817,1,"2009-03-14T17:40:43.03
"
2000588,76512,5,"2006-09-21T09:48:03.17
"
2000588,60492,4,"2006-08-31T22:17:25.373
"
3013690,78439,5,"2010-04-03T17:55:41.603
"
3013690,74935,5,"2009-10-03T16:27:49.183
"
3013690,26421,4,"2009-10-10T17:25:49.217
"
3013690,20963,4,"2011-07-05T19:09:54.493
"
3013690,186899,4,"2010-01-01T18:44:05.643
"
3776763,88243,5,"2010-03-11T10:30:22.987
"
3326566,17255,5,"2011-03-15T21:03:22.687
"
3326566,50415,1,"2011-07-17T18:46:07.167
"
3326566,72052,5,"2009-09-30T21:47:45.283
"
3326566,71380,5,"2009-11-20T09:54:21.87
"
3326566,214678,3,"2011-07-17T18:51:48.743
"
3326566,74931,5,"2009-09-30T21:31:32.103
"
3326566,214465,5,"2010-06-01T21:06:15.797
"
3326566,8430,5,"2011-01-30T18:58:03.14
"
3326566,90321,5,"2009-06-10T17:56:05.127
"
3326566,25881,4,"2011-03-20T11:49:29.763
"
3326566,185194,5,"2010-01-03T11:31:06.54
"
3326566,185788,3,"2010-01-21T09:04:15.67
"
3326566,73757,5,"2009-06-30T19:31:53.573
"
3326566,188434,5,"2011-02-15T22:45:09.183
"
3326566,116006,5,"2010-03-01T20:48:24.397
"
3326566,165261,5,"2011-05-30T13:29:49.637
"
3326566,58211,4,"2010-12-10T00:11:36.517
"
3326566,11793,5,"2011-05-17T19:10:35.007
"
3326566,25194,4,"2011-05-17T19:18:40.917
"
3326566,10477,5,"2009-08-30T09:00:43.817
"
3326566,85145,5,"2010-05-01T20:51:29.557
"
3326566,58645,5,"2010-04-16T10:10:29.287
"
3326566,215218,4,"2010-08-29T20:56:38.69
"
3326566,7565,5,"2011-05-01T19:39:04.307
"
3326566,125583,5,"2011-01-02T08:44:45.3
"
3326566,16329,5,"2009-06-16T19:53:53.69
"
3326566,83819,5,"2011-06-04T10:15:30.57
"
3326566,217077,4,"2011-07-14T20:40:35.47
"
3326566,142377,5,"2010-05-01T21:28:42.137
"
3326566,200771,5,"2009-08-17T18:58:33.63
"
3326566,7443,5,"2011-05-01T19:47:19.93
"
3326566,19259,5,"2009-11-20T10:04:03.523
"
3326566,213146,5,"2010-01-24T17:03:41.767
"
3326566,15466,5,"2009-08-12T21:20:05.047
"
3326566,217178,5,"2011-04-24T14:02:22.383
"
3326566,14276,5,"2010-03-01T20:43:56.34
"
3326566,87605,4,"2010-12-12T11:31:57.14
"
3326566,206172,5,"2009-08-31T13:39:20.26
"
3326566,45736,4,"2010-10-03T19:37:39.293
"
3326566,23898,5,"2011-01-05T19:18:16.93
"
3326566,171101,5,"2011-06-25T19:47:22.357
"
3326566,218575,5,"2011-07-22T19:31:06.633
"
3326566,7479,5,"2010-01-03T11:39:34.227
"
3326566,71537,5,"2010-05-08T21:11:05.483
"
3326566,25563,5,"2011-05-01T20:20:46.177
"
3326566,204052,5,"2010-01-03T11:13:30.37
"
3326566,8501,4,"2009-08-19T21:18:52.68
"
3326566,216934,5,"2011-03-17T20:50:22.3
"
3326566,53235,3,"2009-06-18T09:34:57.707
"
3326566,7163,5,"2010-07-24T15:39:53.963
"
3326566,140897,5,"2010-01-10T20:35:04.35
"
3326566,30522,5,"2010-05-13T20:49:57.2
"
3326566,11973,5,"2009-10-14T20:10:52.92
"
3326566,24035,5,"2009-09-30T21:42:04.79
"
3326566,12612,5,"2011-06-26T20:01:25.533
"
3326566,13564,5,"2009-11-30T21:59:11.123
"
3326566,214062,4,"2010-05-01T20:36:59.62
"
3326566,176581,5,"2011-05-01T19:43:55.693
"
3326566,24790,4,"2010-04-16T09:43:49.217
"
3326566,35633,5,"2011-05-31T20:52:26.99
"
3326566,199255,5,"2011-06-20T22:22:30.877
"
3326566,13974,4,"2010-12-06T05:59:23.893
"
3326566,217997,4,"2011-06-25T19:56:53.147
"
3326566,200620,5,"2010-01-13T20:39:51.433
"
3326566,15434,4,"2011-03-30T06:15:51.1
"
3326566,217937,3,"2011-06-25T20:00:24.603
"
3326566,17165,5,"2009-11-20T16:18:38.333
"
3326566,143069,4,"2011-05-23T21:14:05.523
"
3326566,139890,5,"2010-01-03T11:23:28.533
"
3326566,214380,5,"2010-04-24T21:33:10.22
"
3326566,11990,4,"2009-08-31T10:03:49.807
"
3326566,203229,5,"2011-03-08T19:51:28.42
"
3326566,217962,5,"2011-07-05T18:29:38.247
"
3326566,20205,4,"2011-03-28T22:08:05.237
"
3326566,143109,4,"2010-06-15T22:25:14.81
"
3326566,217281,5,"2011-07-17T18:57:18.12
"
3326566,95817,5,"2010-05-22T13:03:35.8
"
3326566,214768,4,"2011-01-09T00:05:57.08
"
3326566,38230,4,"2011-03-28T21:19:58.49
"
3326566,42067,5,"2010-04-05T20:01:08.5
"
3326566,128953,5,"2009-11-30T22:29:28.057
"
3326566,77874,5,"2010-11-06T16:09:45.523
"
4825861,25691,5,"2011-01-26T14:06:47.343
"
4825861,43456,4,"2010-11-09T07:05:32.293
"
4825861,74077,3,"2010-10-12T16:42:42.473
"
4825861,22846,5,"2010-10-12T16:43:41.683
"
4825861,46653,5,"2010-09-06T12:49:22.993
"
4825861,152002,5,"2010-08-14T07:20:43.6
"
4825861,157854,5,"2010-10-12T16:43:04.223
"
4825861,6698,5,"2010-08-10T11:07:38.373
"
4825861,91478,2,"2010-05-01T10:26:34.7
"
4825861,22884,4,"2010-08-31T17:00:40.377
"
4825861,76981,5,"2010-08-14T18:48:37.933
"
4825861,71803,5,"2010-05-22T08:23:35.003
"
1862167,145449,5,"2009-04-16T07:08:20.137
"
3139741,54143,4,"2008-12-04T18:04:08.037
"
3139741,54195,5,"2010-06-24T13:47:07.717
"
3139741,16383,5,"2010-07-10T17:25:23.367
"
3139741,23600,5,"2008-09-14T16:21:49.567
"
3139741,36057,5,"2010-07-01T16:11:08.193
"
3139741,20177,5,"2008-12-04T18:03:28.147
"
803476,214071,2,"2010-08-10T15:58:04.093
"
803476,12839,5,"2004-03-10T17:44:08.03
"
803476,23964,2,"2008-02-17T08:16:35.463
"
803476,74698,4,"2011-08-01T16:58:03.78
"
803476,16220,5,"2004-03-10T17:36:25.577
"
803476,12771,5,"2011-05-31T04:19:46.457
"
803476,15232,5,"2010-10-31T13:36:34.653
"
803476,24272,4,"2010-07-03T19:39:21.817
"
803476,23847,4,"2008-02-27T18:50:52.237
"
803476,21259,5,"2004-05-06T19:01:09.95
"
803476,20938,5,"2011-03-20T15:54:07.053
"
803476,19304,5,"2004-05-03T09:44:27.983
"
803476,25272,2,"2008-03-01T05:52:11.827
"
803476,14873,5,"2004-03-10T17:58:43.653
"
803476,31072,5,"2006-04-23T16:11:30.14
"
803476,12812,4,"2007-09-06T18:42:01.067
"
803476,139299,4,"2010-12-14T16:33:03.757
"
803476,18344,5,"2005-10-05T14:29:44.64
"
803476,87805,2,"2007-04-03T15:50:38.79
"
803476,40352,5,"2004-03-10T18:11:58.403
"
803476,67432,5,"2008-04-16T16:07:04.307
"
2355486,215305,5,"2010-09-03T18:56:21.853
"
2355486,9658,4,"2009-02-04T13:53:20.93
"
2355486,33170,4,"2009-10-30T17:48:45.58
"
2355486,22876,4,"2009-09-29T15:07:18.033
"
2355486,53546,4,"2010-11-09T18:00:51.307
"
2355486,17128,3,"2009-08-12T08:33:46.62
"
2355486,72804,5,"2007-10-28T17:25:36.633
"
2355486,23337,5,"2009-03-20T12:38:15.23
"
2355486,47931,5,"2008-05-11T17:14:32.277
"
2355486,79918,4,"2011-09-24T22:33:24.41
"
2355486,12799,4,"2010-12-24T15:41:23.32
"
2355486,19427,5,"2008-01-29T18:00:41.28
"
2355486,155074,4,"2009-06-16T20:34:15.723
"
2355486,7242,5,"2009-12-13T16:41:44.31
"
2355486,10926,5,"2011-01-20T14:38:09.853
"
2355486,14295,5,"2011-07-02T17:40:51.323
"
2355486,9883,5,"2008-01-04T12:54:55.503
"
2355486,25155,5,"2011-07-01T16:24:44.213
"
2355486,72845,5,"2008-06-16T15:46:01.797
"
2355486,10541,5,"2008-12-15T15:28:55.193
"
2355486,15913,4,"2010-12-18T11:04:31.043
"
5594078,25528,4,"2011-04-04T17:02:13.06
"
5594078,19345,5,"2011-04-04T16:57:36.11
"
5594078,73926,5,"2011-01-07T09:01:08.173
"
5594078,23762,5,"2011-07-16T07:04:10.263
"
5594078,12177,4,"2011-06-13T04:08:06.523
"
5594078,26692,4,"2011-07-14T16:46:00.947
"
5594078,14295,4,"2011-07-14T16:40:50.51
"
5594078,26661,4,"2011-04-04T17:09:10.44
"
5594078,24464,5,"2010-12-23T13:53:40.73
"
5594078,8350,3,"2011-04-04T17:05:32.943
"
5594078,86986,5,"2011-01-07T09:02:32.12
"
5594078,24581,5,"2011-04-04T16:52:20.287
"
3455462,7402,5,"2011-01-11T11:37:01.4
"
1958946,18445,3,"2011-06-10T09:34:57.623
"
1958946,9420,5,"2010-01-10T19:35:55.13
"
1958946,14565,5,"2009-03-08T15:21:24.983
"
1958946,72824,5,"2009-06-06T11:40:10.73
"
1958946,67716,4,"2011-07-31T05:55:53.433
"
1958946,84886,5,"2006-12-11T12:18:11.373
"
1958946,81124,5,"2007-01-22T10:37:49.053
"
1958946,165206,5,"2011-01-06T18:06:19.207
"
1958946,26521,4,"2006-07-12T10:10:22.327
"
1958946,21190,5,"2007-01-23T07:38:41.9
"
1958946,125528,5,"2011-01-08T10:58:16.607
"
1958946,172354,5,"2010-01-10T19:52:01.767
"
1958946,60598,5,"2011-01-08T10:56:52.25
"
1958946,16895,5,"2011-09-10T07:20:52.157
"
1958946,22230,5,"2011-01-08T10:43:59.61
"
1958946,18925,4,"2006-12-11T12:16:11.45
"
1958946,50836,4,"2009-03-05T16:40:35.363
"
1958946,106159,5,"2010-01-10T19:27:21.497
"
1958946,15681,5,"2011-09-18T12:10:22.123
"
1958946,73715,5,"2010-01-10T19:24:09.9
"
1958946,41393,5,"2010-01-10T19:50:04.373
"
1958946,128750,5,"2010-11-07T15:11:13.263
"
1958946,16066,5,"2008-08-23T16:43:38.87
"
1958946,72892,5,"2006-07-17T09:16:38.437
"
1958946,9560,3,"2006-07-12T10:14:46.5
"
1958946,21677,5,"2011-03-13T07:16:44.797
"
1958946,84411,4,"2009-03-05T16:35:36.557
"
1958946,8765,5,"2010-01-10T19:38:15.153
"
1958946,49552,5,"2010-10-01T18:03:40.863
"
1958946,11787,5,"2011-08-01T19:19:12.377
"
1958946,21459,4,"2010-01-10T19:27:52.15
"
1958946,13741,5,"2010-10-11T10:18:53.137
"
1958946,9498,2,"2006-12-11T12:07:06.14
"
1958946,25311,5,"2011-07-10T05:23:33.483
"
1958946,13951,4,"2006-07-17T08:44:53.763
"
1958946,54083,5,"2006-12-11T12:11:14.493
"
1958946,12922,5,"2011-02-13T16:42:15.297
"
1958946,70628,3,"2007-01-22T10:35:24.443
"
1958946,76416,4,"2006-12-11T12:13:12.93
"
2770025,10226,3,"2010-12-22T11:09:03.533
"
2770025,87272,4,"2011-06-29T22:12:11.067
"
1753324,100195,5,"2009-03-14T19:34:03.09
"
1753324,143667,5,"2009-03-14T19:24:40.863
"
1753324,44816,4,"2011-08-15T15:54:01.02
"
3246282,34746,5,"2011-01-01T21:07:56.537
"
3246282,16729,5,"2010-02-07T17:32:32.087
"
3085364,77046,5,"2008-12-06T11:55:46.53
"
3085364,15183,5,"2009-04-11T11:46:10.247
"
3085364,14671,5,"2009-06-12T16:53:51.557
"
3085364,18402,5,"2009-07-17T17:35:19.357
"
3085364,38754,5,"2009-04-05T10:48:22.623
"
3085364,21360,5,"2008-12-06T11:57:49.077
"
3085364,162661,5,"2009-07-20T16:01:00.973
"
3085364,94113,5,"2009-06-14T08:53:05.73
"
3085364,16400,5,"2008-09-25T16:18:22.117
"
3085364,53623,5,"2008-12-26T10:49:46.103
"
3085364,130619,5,"2009-04-06T13:56:20.533
"
3085364,25294,5,"2009-01-11T13:35:08.77
"
3085364,30693,5,"2009-06-18T16:29:11.62
"
3085364,50240,5,"2008-09-25T16:11:27.75
"
3085364,78023,5,"2008-09-06T08:43:30.717
"
3091049,8787,5,"2008-11-14T11:26:02.263
"
3091049,8701,5,"2008-11-10T13:13:36.043
"
3091049,9910,4,"2009-07-19T21:13:11.677
"
3091049,13849,5,"2008-11-10T13:19:22.32
"
3091049,75811,3,"2010-06-25T23:11:49.833
"
3091049,8647,5,"2011-02-23T13:11:25.69
"
3091049,16952,5,"2011-02-23T13:08:38.77
"
3091049,50726,5,"2008-11-05T12:56:17.727
"
3091049,85504,5,"2010-06-13T21:45:58.28
"
3091049,15650,5,"2011-02-23T13:16:05.51
"
3091049,87561,5,"2011-03-18T23:10:58.92
"
3091049,214648,5,"2011-02-23T13:03:27.837
"
3099213,51901,5,"2011-06-28T02:59:20.96
"
3099213,16354,4,"2011-06-28T01:58:17.067
"
3099213,6865,5,"2011-06-27T20:52:36.957
"
3099213,53926,5,"2011-07-28T07:23:46.46
"
1386565,79296,4,"2010-09-05T16:16:20.18
"
1386565,18798,5,"2009-01-19T18:37:54.37
"
1386565,13861,4,"2009-01-19T18:14:22.48
"
1386565,90044,5,"2009-02-26T18:31:08.523
"
950363,16707,5,"2004-07-30T14:45:51.263
"
950363,19093,3,"2004-05-16T12:23:21.467
"
950363,13981,5,"2009-10-16T18:10:26.123
"
950363,26067,4,"2009-08-28T06:23:13.967
"
950363,14147,4,"2011-02-15T03:55:11.703
"
950363,47596,5,"2004-02-07T07:42:13.263
"
950363,16428,4,"2009-10-31T10:20:08.96
"
950363,16427,5,"2011-01-09T16:17:18.643
"
950363,24849,5,"2010-05-24T04:25:54.02
"
950363,12974,5,"2009-11-04T09:06:29.967
"
950363,63113,5,"2010-03-13T16:07:39.4
"
950363,71179,4,"2010-02-07T08:11:36.51
"
950363,142614,5,"2010-03-13T15:21:48.087
"
950363,8667,5,"2004-06-23T10:21:22.06
"
950363,17897,4,"2010-12-12T14:06:31.02
"
950363,190739,5,"2010-02-07T08:16:33.977
"
950363,47860,5,"2010-03-19T15:39:40.347
"
950363,154784,5,"2010-12-01T15:14:04.953
"
950363,63191,5,"2010-06-13T17:27:03.02
"
950363,6820,5,"2009-09-18T15:58:50.17
"
950363,21291,4,"2009-09-18T09:58:37.537
"
950363,20098,4,"2004-01-13T13:10:43.793
"
950363,44742,5,"2011-07-06T17:33:54.56
"
950363,22605,5,"2004-04-06T15:08:35.913
"
950363,14764,4,"2010-03-13T11:33:43.7
"
950363,89261,5,"2010-08-02T16:48:35.797
"
950363,86816,5,"2011-01-15T17:55:13.617
"
950363,151595,5,"2010-04-09T08:33:05.133
"
950363,51407,5,"2011-04-05T14:04:11.44
"
950363,15642,5,"2009-10-28T04:18:52.247
"
950363,89577,5,"2010-04-20T14:55:28.75
"
950363,52734,5,"2010-06-04T20:10:59.327
"
950363,9998,5,"2010-05-01T18:12:48.103
"
950363,16352,5,"2004-03-04T08:08:45.437
"
950363,14684,5,"2004-03-31T19:08:56.373
"
950363,23567,5,"2003-12-17T14:04:19.35
"
950363,75036,5,"2011-02-20T18:12:50.93
"
950363,7276,5,"2009-07-12T13:15:30.793
"
950363,90481,5,"2011-02-10T17:51:27.79
"
950363,23249,5,"2004-06-23T10:17:15.34
"
950363,20593,4,"2004-04-06T15:13:05.63
"
950363,20334,4,"2011-02-20T18:17:15.96
"
950363,165849,5,"2010-06-30T05:47:07.27
"
950363,25191,4,"2004-03-04T06:51:53.88
"
950363,83412,5,"2010-12-19T15:18:20.28
"
950363,10338,5,"2009-06-05T08:32:16.87
"
950363,85148,5,"2009-11-11T13:47:01.007
"
950363,16446,5,"2004-03-31T19:10:14.937
"
950363,181211,5,"2010-04-09T08:10:33.18
"
950363,18871,5,"2003-12-17T14:01:15.927
"
950363,18295,5,"2010-02-07T08:09:35.517
"
950363,199263,4,"2011-07-05T18:19:14.293
"
950363,12775,5,"2009-11-17T06:35:36.767
"
950363,58645,4,"2009-10-28T04:23:08.373
"
950363,15456,4,"2010-03-24T04:10:36.133
"
950363,82736,5,"2009-10-20T05:17:36.683
"
950363,188361,4,"2010-05-20T17:23:15.23
"
950363,15556,5,"2010-01-22T18:14:10.653
"
950363,16329,5,"2004-04-06T14:46:13.21
"
950363,24676,4,"2011-02-20T18:07:34.65
"
950363,25787,5,"2010-12-18T18:47:07.477
"
950363,20995,4,"2010-04-13T07:50:46.367
"
950363,7193,5,"2010-05-06T17:19:07.687
"
950363,8854,5,"2004-07-30T14:38:12.187
"
950363,19611,5,"2010-08-03T07:08:39.72
"
950363,7095,5,"2010-03-19T15:33:39.517
"
950363,7878,5,"2009-05-19T08:18:07.237
"
950363,152030,5,"2010-04-28T16:38:56.053
"
950363,59334,4,"2009-06-09T13:18:33.337
"
950363,23998,4,"2010-02-07T08:03:58.24
"
950363,18454,5,"2009-08-25T17:12:44
"
950363,13478,5,"2010-04-09T08:29:38.427
"
950363,89452,4,"2010-05-20T17:16:53.777
"
950363,98579,5,"2011-02-20T18:10:10.967
"
950363,18032,5,"2004-03-31T19:04:47.953
"
950363,19126,4,"2004-01-07T10:24:45.293
"
950363,20447,5,"2011-01-13T18:52:36.997
"
950363,9838,5,"2010-11-14T16:10:31.683
"
950363,55605,4,"2004-03-04T06:53:48.927
"
950363,25285,5,"2010-09-04T09:37:36.503
"
950363,8508,4,"2004-03-04T08:12:13.84
"
950363,25363,5,"2004-05-16T12:13:49.373
"
950363,17926,5,"2010-04-13T07:46:52.63
"
950363,19427,4,"2009-07-06T16:21:01.31
"
950363,8627,4,"2011-05-02T17:42:56.737
"
950363,8524,5,"2004-04-06T15:04:27.943
"
950363,24035,5,"2010-03-19T17:34:47.68
"
950363,83744,4,"2009-11-23T06:33:06.397
"
950363,151650,4,"2009-09-25T17:21:57.873
"
950363,167373,5,"2010-03-13T11:39:38.37
"
950363,45397,5,"2009-08-08T10:08:25.46
"
950363,59671,5,"2010-04-27T18:13:24.983
"
950363,9860,2,"2009-06-22T12:21:29.89
"
950363,25842,5,"2010-05-01T16:05:46.407
"
950363,16719,5,"2009-06-20T05:11:10.23
"
950363,14874,5,"2011-01-13T18:48:30.54
"
950363,13062,4,"2009-10-30T08:03:10.243
"
950363,87130,5,"2011-02-21T16:42:22.25
"
950363,94377,5,"2010-05-13T17:11:38.14
"
950363,25184,5,"2004-04-14T14:03:27.327
"
950363,13351,5,"2009-10-14T20:01:26.27
"
950363,14720,5,"2011-03-24T17:50:51.643
"
950363,21162,4,"2005-03-25T10:37:26.733
"
950363,81317,5,"2009-12-16T13:47:07.27
"
950363,50726,5,"2004-08-08T12:04:37.793
"
950363,20061,5,"2009-07-16T18:59:40.027
"
950363,23600,5,"2010-08-11T17:03:36.867
"
950363,6698,5,"2010-06-03T04:24:47.373
"
950363,17561,5,"2004-04-14T14:07:36.607
"
950363,18019,5,"2010-03-19T17:52:21.06
"
950363,20797,5,"2010-10-03T08:58:11.617
"
950363,206583,5,"2010-04-22T14:48:09.58
"
950363,19956,5,"2004-02-07T07:44:56.077
"
950363,11896,4,"2011-01-24T10:11:32.13
"
950363,8562,5,"2009-12-16T13:50:42.95
"
950363,189123,5,"2010-04-26T18:39:08.42
"
950363,26582,5,"2004-06-11T12:23:18.06
"
950363,6837,5,"2009-10-28T04:21:14.567
"
950363,18266,4,"2010-10-03T17:27:54.61
"
950363,6797,5,"2009-06-04T11:16:44.37
"
950363,50644,5,"2010-05-11T18:13:02.203
"
950363,16399,5,"2004-05-16T12:11:30.25
"
950363,17607,5,"2003-12-21T09:01:58.593
"
950363,46530,5,"2010-03-19T17:19:57.27
"
950363,18789,5,"2004-01-13T13:15:46.78
"
950363,18783,4,"2009-09-02T11:00:22.633
"
950363,18781,5,"2004-05-22T11:09:49.39
"
950363,12142,5,"2010-06-03T04:31:56.297
"
950363,100811,4,"2010-03-19T15:48:58.843
"
950363,25151,5,"2004-01-21T08:33:59.873
"
950363,15512,5,"2005-01-28T16:40:06.577
"
950363,8817,5,"2004-01-16T13:49:35.263
"
950363,24776,5,"2004-05-16T12:18:23.153
"
950363,22625,5,"2004-04-14T14:05:21.17
"
950363,70163,5,"2010-02-07T08:05:35.847
"
950363,27055,5,"2010-07-22T04:00:39.493
"
950363,13839,5,"2010-11-02T04:47:29.21
"
950363,10110,4,"2009-12-25T08:13:09.773
"
950363,212481,5,"2010-12-01T15:16:45.28
"
950363,167029,4,"2010-08-22T16:49:33.18
"
950363,25459,5,"2011-04-08T20:20:55.523
"
950363,25425,5,"2004-04-06T14:54:00.07
"
950363,6990,5,"2009-07-18T05:05:43.33
"
950363,60492,5,"2004-03-31T19:01:03.577
"
950363,71146,5,"2009-07-27T13:39:52.75
"
950363,14037,5,"2010-05-14T15:08:32.223
"
950363,25248,5,"2010-08-22T16:54:37.647
"
2109017,15368,5,"2009-03-14T18:40:31.73
"
2109017,15004,2,"2008-02-20T20:38:42.833
"
2109017,51156,4,"2008-05-30T21:43:07.213
"
2109017,20144,2,"2006-11-12T16:57:41.67
"
2109017,16952,5,"2008-04-30T16:18:36.473
"
2109017,21532,5,"2008-05-30T16:15:13.65
"
2109017,9589,5,"2008-09-21T16:09:43.58
"
2109017,86313,1,"2010-03-11T19:35:33.047
"
3276442,23600,5,"2010-10-02T12:27:26.45
"
2289679,26177,5,"2008-06-28T17:06:18.143
"
2289679,86515,4,"2007-02-17T18:14:14.72
"
2289679,12720,5,"2007-02-17T18:09:32.027
"
2289679,18986,4,"2007-02-17T17:58:25.7
"
2289679,18217,3,"2007-05-24T18:50:06.603
"
2289679,13477,4,"2007-10-31T15:25:43.26
"
2289679,13063,5,"2010-01-23T11:28:38.26
"
2289679,19330,5,"2007-02-17T18:27:24.24
"
2289679,15025,3,"2007-03-31T20:43:06.84
"
2289679,8490,5,"2007-02-17T18:22:34.9
"
2289679,54083,5,"2007-02-17T18:16:12.757
"
2289679,138004,3,"2009-04-30T18:03:12.013
"
211550,12120,3,"2008-02-03T09:26:04.933
"
211550,65442,4,"2009-08-22T18:41:37.83
"
211550,10618,4,"2009-07-26T10:38:09.413
"
211550,17893,5,"2001-10-11T09:29:27.06
"
211550,8707,5,"2001-10-11T09:31:47.687
"
211550,35449,5,"2001-10-11T09:26:42.53
"
211550,12102,4,"2003-01-19T13:50:51.48
"
211550,8640,4,"2009-03-24T10:22:44.68
"
211550,21597,5,"2001-10-11T09:24:50.107
"
211550,23135,4,"2008-12-02T15:17:31.873
"
211550,78299,4,"2008-02-21T15:25:16.107
"
211550,88961,5,"2007-05-31T10:11:17.903
"
211550,24175,5,"2003-04-08T11:07:49.45
"
211550,24794,2,"2006-10-08T08:34:46.84
"
211550,12383,3,"2008-12-02T15:18:54.057
"
211550,13693,4,"2008-02-20T14:15:06.46
"
211550,18255,4,"2008-02-03T09:22:49.1
"
211550,15142,5,"2003-04-08T11:01:27.543
"
211550,12956,4,"2006-10-08T08:37:10.373
"
4474666,50973,1,"2010-04-03T11:04:20.157
"
2469705,18890,4,"2007-11-19T12:08:31.01
"
2469705,74053,5,"2007-11-15T10:59:13.46
"
2469705,14305,5,"2007-11-13T05:53:58.27
"
2469705,46219,5,"2007-11-19T13:38:38.16
"
2469705,84970,5,"2007-11-27T09:32:32.737
"
2469705,24529,5,"2007-09-30T10:59:58.563
"
2469705,23736,5,"2007-08-26T20:30:48.18
"
2469705,17219,5,"2007-11-27T09:28:26.73
"
2469705,21564,5,"2007-10-14T14:50:48.563
"
2469705,142760,1,"2007-10-15T19:08:45.623
"
2469705,25930,4,"2007-11-13T05:50:06.497
"
2469705,39748,5,"2007-08-28T15:48:50.347
"
2469705,88912,4,"2007-09-12T18:40:39.187
"
2469705,13384,5,"2007-11-30T11:56:46.133
"
2469705,13038,5,"2007-11-14T07:12:33.993
"
2469705,32202,5,"2007-09-24T17:49:51.39
"
2469705,46316,5,"2007-11-13T05:51:30.65
"
2469705,19402,5,"2007-11-21T11:36:57.57
"
2469705,104786,4,"2007-10-07T15:54:01.8
"
5473416,69431,4,"2010-10-01T11:48:04.81
"
5473416,22375,4,"2010-10-02T17:41:08.893
"
5061999,8536,5,"2011-02-11T05:06:15.423
"
1133677,25869,5,"2006-03-30T10:33:02.61
"
1133677,13333,5,"2007-01-30T05:56:55.08
"
1133677,20675,3,"2007-01-19T10:33:02.793
"
1133677,23920,4,"2004-09-15T09:50:42.39
"
1133677,20100,5,"2006-04-13T10:27:40.293
"
